Wyoming,2016,44231,59736,375321,2,2,1,44.52,72.832,4.989,3,10,22,57.63,164.955,57.658,5,18,36,117.53,293.316,94.617
Alabama,2017,373065,510012,3201636,14,19,7,40.615,60.559,3.657,23,95,221,61.763,186.689,69.101,38,138,338,102.404,270.892,105.488
Alaska,2017,58106,73343,454286,4,3,2,78.037,84.995,11.357,5,19,73,78.759,262.684,160.981,10,29,101,164.199,392.976,221.368
Arizona,2017,556478,753929,4599057,25,31,21,51.075,77.786,8.665,35,159,452,62.781,210.667,98.257,67,244,677,119.665,323.384,147.197
Arkansas,2017,236702,314368,1937651,11,10,3,50.065,59.215,2.862,13,51,150,56.172,161.97,77.284,27,84,222,113.757,268.483,114.615
California,2017,3026428,4250955,25769686,169,204,96,64.032,95.863,6.785,213,1065,2676,70.53,250.649,103.852,418,1668,4005,138.2,392.286,155.403
Colorado,2017,430432,587460,3708548,25,29,15,76.533,130.873,13.191,40,195,584,93.862,332.081,157.346,73,289,904,169.253,492.342,243.714
Connecticut,2017,272254,387595,2405282,18,18,8,80.842,115.514,8.437,23,117,230,83.498,300.832,95.765,44,180,342,160.862,463.848,142.154
Delaware,2017,69413,94216,651806,4,4,2,67.197,82.958,6.261,6,25,60,81.936,267.196,92.235,10,39,91,140.317,410.937,139.657
District of Columbia,2017,31570,87525,474297,2,4,2,90.263,133.052,15.26,3,28,68,84.719,324.914,142.547,5,45,106,164.071,519.342,224.399
Florida,2017,1431798,1961154,14656396,72,82,29,55.116,77.523,3.844,101,449,1124,70.557,228.752,76.706,186,678,1722,130.08,345.845,117.498
Georgia,2017,866242,1105245,6661559,42,40,13,53.039,63.126,3.517,52,223,435,60.451,201.754,65.307,101,342,724,116.143,309.113,108.621
Hawaii,2017,95447,123940,938835,4,5,1,60.931,77.11,5.072,5,21,76,53.126,167.027,80.936,11,35,120,112,282.768,127.311
Idaho,2017,152823,180549,1089805,7,7,1,54.661,64.03,3.194,10,30,78,62.843,164.919,71.123,19,51,126,122.946,282.899,115.793
Illinois,2017,995426,1331211,8380092,53,55,19,62.66,80.217,4.8,68,301,664,68.608,225.916,79.184,139,465,1031,139.428,349.321,123.064
Indiana,2017,537556,738014,4276407,28,33,9,59.776,96.654,5.187,36,169,362,67.717,228.456,84.579,70,264,533,130.124,357.991,124.607
Iowa,2017,245032,357855,2020666,11,17,5,41.581,85.528,4.173,13,63,109,53.618,175.386,53.89,26,113,187,104.249,316.865,92.452
Kansas,2017,237064,322476,1819258,12,15,7,53.827,86.477,5.728,11,47,93,45.281,145.448,51.312,28,95,204,116.837,294.379,111.885
Kentucky,2017,340220,465663,2903588,16,18,6,50.768,70.164,4.157,20,81,203,59.323,174.199,69.82,40,126,312,116.244,270.394,107.472
Louisiana,2017,361940,479234,2987835,15,18,6,42.172,67.725,3.686,19,90,186,51.17,188.305,62.151,33,137,297,91.564,286.833,99.535
Maine,2017,89705,122655,948984,5,7,7,61.331,157.818,16.951,9,43,140,103.117,351.692,147.505,14,60,203,157.001,491.547,213.406
Maryland,2017,452456,600019,4007455,22,25,9,54.477,84.246,4.877,31,148,321,69.561,247.089,80.081,56,226,456,123.262,376.767,113.884
Massachusetts,2017,481835,793182,4649494,31,47,14,80.473,148.647,8.987,45,249,512,93.287,313.888,110.157,82,368,768,170.728,463.553,165.195
Michigan,2017,762352,1091893,6612857,43,57,24,64.344,104.446,7.317,60,300,708,78.658,274.975,107.024,105,447,1011,137.833,409.181,152.823
Minnesota,2017,434904,572931,3665430,20,28,11,50.146,99.831,6.758,27,127,289,62.529,220.888,78.925,54,212,462,124.592,369.592,126.077
Mississippi,2017,241768,322550,1887440,11,13,4,47.587,63.856,3.303,12,49,110,49.611,152.567,58.341,26,80,178,107.722,247.055,94.468
Missouri,2017,466292,635726,3997148,22,33,13,50.95,88.308,5.044,29,127,281,62.113,199.646,70.31,56,203,484,120.967,318.955,121.007
Montana,2017,75436,110155,702611,4,6,2,62.353,120.325,7.118,7,30,91,96.465,272.999,129.625,11,44,119,146.924,401.48,169.215
Nebraska,2017,155993,212817,1206583,8,9,2,57.555,76.481,3.442,10,44,76,61.555,205.405,62.995,19,68,112,124.589,319.378,93.131
Nevada,2017,229143,283377,2008499,11,14,10,58.347,116.761,9.226,21,91,267,91.651,320.867,133.124,33,121,397,142.657,425.479,197.878
New Hampshire,2017,94983,141804,933100,6,7,2,73.432,127.347,7.31,8,42,116,88.416,299.524,124.076,15,64,160,160.653,451.742,171.922
New Jersey,2017,684290,880024,6010331,33,41,14,49.195,83.851,3.867,38,186,373,56.058,210.821,62.11,76,299,557,110.732,339.563,92.652
New Mexico,2017,165877,219023,1351993,10,10,5,78.753,96.648,8.694,16,52,157,95.75,239.644,116.167,27,73,225,161.792,333.711,166.579
New York,2017,1375507,2093893,13260774,66,88,35,52.363,83.63,4.938,91,507,1035,66.195,242.221,78.08,172,795,1589,124.914,379.857,119.79
North Carolina,2017,791658,1058797,6764669,37,40,13,51.837,68.604,3.965,53,204,415,66.632,192.401,61.327,90,323,691,113.959,304.962,102.119
North Dakota,2017,53301,94024,469643,2,4,1,40.366,69.308,3.73,3,16,28,49.262,171.216,60.302,5,26,43,97.982,274.887,91.087
Ohio,2017,896066,1210058,7695525,43,60,20,52.745,93.099,4.964,55,250,513,61.61,206.69,66.599,105,420,823,117.222,347.481,106.919
Oklahoma,2017,317113,419663,2479838,14,16,6,48.708,71.401,4.702,17,74,151,53.081,175.701,60.949,34,127,255,108.478,301.553,102.776
Oregon,2017,294160,416018,2839447,16,24,18,67.544,144.396,14.326,29,138,502,97.064,331.14,176.764,47,206,723,160.899,495.671,254.779
Pennsylvania,2017,916014,1313052,8642237,42,50,13,49.834,77.352,3.782,49,259,603,53.09,197.126,69.782,101,455,986,110.259,346.537,114.066
Rhode Island,2017,73039,125273,711511,4,6,3,70.659,115.381,10.193,6,37,90,86.116,292.614,126.962,11,54,124,153.632,429.043,173.919
South Carolina,2017,373712,507495,3345950,19,20,6,55.07,68.91,3.448,24,97,231,63.373,191.819,68.917,46,150,383,123.225,294.95,114.365
South Dakota,2017,68252,92097,550564,3,3,1,41.656,68.513,3.063,4,16,31,52.592,177.041,55.774,7,26,52,108.297,286.176,95.232
Tennessee,2017,511356,690281,4443021,24,21,5,50.683,55.342,2.688,31,137,314,61.058,198.824,70.664,59,207,473,116.131,299.525,106.386
Texas,2017,2463690,3098890,17545587,102,119,44,43.725,62.186,3.624,119,455,829,48.153,146.741,47.236,244,817,1498,99.043,263.59,85.405
Utah,2017,306536,398120,1780017,10,16,7,27.886,55.658,3.821,14,55,82,44.6,138.126,46.216,27,96,147,88.126,242.277,82.643
Vermont,2017,41544,74251,428613,3,4,1,95.721,146.633,8.764,5,28,72,126.678,376.687,167.641,9,38,91,206.865,514.363,212.685
Virginia,2017,629286,874127,5542540,27,29,10,46.562,65.005,3.745,35,170,307,56.384,195.027,55.302,67,275,498,106.932,314.793,89.886
Washington,2017,541234,736912,4970994,28,44,38,62.398,125.148,14.847,54,224,746,99.418,304.44,150.114,87,328,1052,161.081,445.034,211.63
West Virginia,2017,125736,177588,1238942,6,6,2,53.111,63.466,3.374,8,34,104,62.507,189.142,83.741,14,54,154,114.211,303.851,124.019
Wisconsin,2017,443580,622050,3833603,24,24,7,54.635,75.63,3.909,27,132,277,60.891,212.407,72.197,52,191,423,116.569,306.574,110.369
Wyoming,2017,44389,57838,375569,2,2,1,52.923,69.724,4.983,3,10,24,63.352,175.659,63.842,6,18,39,125.316,304.004,104.88
Alabama,2018,371033,505103,3225318,16,19,9,46.155,65.405,5.085,22,93,242,57.989,183.446,74.906,36,152,417,97.182,300.108,129.303
Alaska,2018,57444,71183,455906,4,3,2,77.775,101.149,12.769,5,22,74,85.4,307.125,162.506,10,29,106,177.482,413.021,233.251
Arizona,2018,562546,763917,4715857,30,29,21,59.971,73.831,8.138,34,159,472,60.367,207.976,100.118,71,230,666,126.965,301.669,141.148
Arkansas,2018,237382,312348,1949363,11,12,5,50.178,72.719,5.104,14,49,148,58.163,158.035,76.023,27,82,230,111.994,262.527,117.817
California,2018,3017701,4174962,25917724,176,187,119,68.27,89.32,8.406,267,1106,3086,88.481,264.822,119.085,477,1687,4476,158.231,404.02,172.718
Colorado,2018,433719,589317,3782655,26,29,13,79.658,124.871,12.09,42,203,591,97.544,343.871,156.205,76,286,903,175.998,485.443,238.595
Connecticut,2018,268807,383297,2408141,15,20,10,65.696,116.45,9.558,20,104,253,74.571,272.163,105.194,38,168,377,140.75,439.136,156.441
Delaware,2018,69325,92525,659878,4,4,2,71.153,93.548,7.93,6,26,69,82.642,275.75,105.257,10,38,101,144.253,415.67,152.947
District of Columbia,2018,31910,86420,479448,2,4,2,95.006,113.711,14.97,3,27,69,89.854,307.315,143.004,6,43,115,180.081,498.425,240.092
Florida,2018,1439529,1956426,14896983,71,85,35,52.801,74.845,4.808,93,420,1335,64.692,214.531,89.626,174,641,1890,121.129,327.552,126.889
Georgia,2018,868842,1107324,6756292,39,45,22,49.27,67.467,5.32,52,217,535,60.388,195.616,79.139,97,340,873,112.19,306.691,129.181
Hawaii,2018,95153,120820,939985,4,4,2,56.969,65.292,7.397,6,23,88,62.92,187.704,93.83,11,36,135,119.22,295.677,143.751
Idaho,2018,155001,183511,1119507,8,7,3,54.31,68.996,6.043,9,33,82,58.997,182.106,73.643,19,53,133,120.381,289.936,118.52
Illinois,2018,984930,1308622,8378609,51,53,27,60.357,78.236,6.768,69,284,754,70.117,217.377,89.954,133,445,1170,135.533,340.065,139.596
Indiana,2018,537380,736727,4312382,25,31,14,53.447,89.76,7.218,40,189,416,75.22,256.343,96.579,67,259,603,124.151,351.405,139.73
Iowa,2018,245846,353673,2032017,12,17,6,50.599,75.515,5.428,14,57,105,57.094,161.565,51.771,29,99,199,116.055,281.031,98.022
Kansas,2018,237062,320289,1827127,11,14,7,49.612,77.887,7.298,12,49,117,49.952,153.909,64.178,28,96,226,116.065,299.635,123.545
Kentucky,2018,339761,461868,2917791,16,20,10,50.308,81.384,6.15,21,88,254,61.808,189.62,87.077,39,137,378,113.328,296.696,129.381
Louisiana,2018,360378,468361,2992047,16,19,9,43.266,67.949,4.543,18,86,191,49.905,184.682,63.908,31,129,304,85.626,275.676,101.697
Maine,2018,89221,121181,955772,6,7,5,77.052,143.911,10.93,10,43,153,109.346,351.204,159.727,16,59,214,175.252,486.287,224.235
Maryland,2018,450671,590912,4017859,22,23,11,54.636,80.57,6.431,32,156,368,70.668,263.72,91.638,55,237,521,122.656,400.489,129.716
Massachusetts,2018,477554,788962,4680619,29,51,21,72.546,152.75,11.282,46,245,596,97.151,310.119,127.287,77,367,874,160.265,465.712,186.692
Michigan,2018,753613,1077222,6657456,42,62,32,63.043,126.914,9.298,56,316,800,74.173,293.024,120.179,101,475,1189,133.777,441.357,178.601
Minnesota,2018,438045,568703,3698785,21,27,15,51.339,95.83,7.764,29,128,312,65.337,224.651,84.427,55,220,506,125.875,387.48,136.722
Mississippi,2018,241623,316108,1894943,11,12,4,45.479,58.306,3.748,14,54,126,56.821,169.864,66.478,24,78,195,98.955,246.228,102.803
Missouri,2018,465766,627312,4022731,22,32,11,50.46,89.302,5.707,27,130,302,58.79,207.349,75.181,53,204,506,113.474,325.17,125.756
Montana,2018,76259,109604,712413,5,5,2,74.576,116.971,9.8,7,33,94,97.735,298.507,131.75,12,44,124,159.774,404.577,173.564
Nebraska,2018,157259,211523,1215009,9,10,4,62.914,82.902,5.634,11,45,78,67.529,212.449,64.25,22,73,133,138.724,344.711,109.163
Nevada,2018,231765,283278,2046371,13,13,10,73.807,106.633,10.063,22,89,301,96.655,314.858,146.9,39,123,451,167.65,435.023,220.394
New Hampshire,2018,94278,140227,945381,6,7,3,76.785,138.051,10.098,8,42,116,81.816,301.583,122.484,15,64,173,161.749,459.242,183.145
New Jersey,2018,675646,860848,5989388,33,40,15,52.225,85.946,4.768,45,194,437,66.943,224.974,73.022,78,304,651,114.769,353.597,108.704
New Mexico,2018,165707,216551,1364936,11,9,5,87.506,93.95,8.753,16,51,150,98.329,234.845,109.874,31,77,250,186.631,353.806,183.411
New York,2018,1348363,2031273,13191928,67,88,47,55.915,85.977,6.288,97,497,1233,72.002,244.5,93.467,177,782,1913,130.902,384.916,145.02
North Carolina,2018,793730,1067047,6865689,42,35,17,61.421,64.583,5.94,54,207,538,68.658,194.06,78.331,101,329,885,127.82,308.739,128.925
North Dakota,2018,54491,91846,473049,3,5,2,40.296,87.492,5.561,3,16,29,47.588,170.989,61.935,5,26,47,94.352,287.177,99.027
Ohio,2018,889700,1200403,7734940,44,62,24,53.941,100.755,6.292,57,264,682,64.51,220.182,88.23,106,430,1021,118.844,358.143,131.975
Oklahoma,2018,318276,417957,2497934,14,17,9,46.98,81.874,7.093,19,80,227,58.386,192.163,90.888,36,134,328,111.692,319.487,131.402
Oregon,2018,295052,415291,2880798,17,21,18,71.618,116.63,12.609,32,136,504,107.426,326.369,174.868,55,196,718,185.611,472.804,249.258
Pennsylvania,2018,910130,1292868,8675385,47,56,25,58.105,83.033,6.267,56,256,758,61.126,198.049,87.331,109,436,1207,120.102,336.891,139.094
Rhode Island,2018,72481,122890,714973,4,6,3,67.773,118.216,10.945,6,38,96,82.969,310.022,134.031,12,55,145,162.087,450.296,202.977
South Carolina,2018,377471,504595,3407157,18,19,8,50.665,61.083,4.633,25,93,276,65.628,183.442,80.933,43,139,439,112.65,275.161,128.824
South Dakota,2018,69325,91692,557354,3,4,2,44.474,78.39,5.027,4,14,29,50.977,147.367,51.278,7,24,48,102.421,266.851,86.697
Tennessee,2018,513011,687939,4497884,24,28,11,49.373,70.414,4.8,29,125,344,57.034,182.162,76.513,55,203,523,106.537,294.488,116.2
Texas,2018,2485959,3116800,17862401,113,127,57,48.602,64.687,4.806,148,484,1057,59.365,155.149,59.174,271,817,1774,109.206,262.164,99.3
Utah,2018,312345,406023,1821899,12,16,7,36.84,54.784,5.015,14,59,90,45.811,145.029,49.647,32,104,178,102.322,257.061,97.737
Vermont,2018,41066,73777,430733,3,4,1,93.066,155.362,11.448,5,29,74,128.446,389.936,171.088,9,38,100,211.344,521.768,233.076
Virginia,2018,629725,869285,5581639,29,34,16,48.656,75.266,5.265,34,176,349,54.119,202.553,62.455,61,287,518,96.489,329.603,92.889
Washington,2018,545968,738052,5065742,29,41,34,63.463,114.453,14.083,54,235,838,99.219,318.022,165.403,89,336,1199,163.818,454.971,236.665
West Virginia,2018,124659,174236,1235448,7,8,3,59.672,84.328,5.7,9,36,100,70.514,208.839,81.155,15,58,144,121.996,330.921,116.328
Wisconsin,2018,442510,615930,3861670,23,29,12,53.793,83.485,6.544,29,127,289,65.794,206.651,74.815,53,201,466,120.078,326.326,120.566
Wyoming,2018,44908,57395,377084,2,2,2,54.893,77.788,6.807,3,10,23,58.839,177.295,59.78,6,18,38,124.362,308.483,100.652
