Wyoming,2006,42925,59433,327096,3,13,25,80.591,216.913,76.331,9,42,192,204.537,707.964,585.848
Alabama,2007,383012,499641,2945019,17,65,158,45.596,131.019,53.541,50,262,1234,130.411,524.713,419.022
Alaska,2007,62685,75733,402686,3,13,25,55.828,173.506,62.7,9,47,241,142.873,616.401,597.247
Arizona,2007,537098,672122,3970487,32,118,259,60.259,175.244,65.195,86,407,2241,160.495,604.926,564.538
Arkansas,2007,232677,293615,1798383,12,48,101,53.003,163.035,56.089,34,158,811,147.727,539.559,450.748
California,2007,3209102,4257978,22463775,179,714,1389,55.925,167.796,61.817,475,2462,11946,147.934,578.177,531.786
Colorado,2007,387018,520149,3099040,27,117,222,68.692,224.637,71.56,74,371,2045,190.211,712.626,659.816
Connecticut,2007,292219,356482,2270009,18,69,152,62.254,193.955,66.909,54,247,1476,184.208,694.144,650.3
Delaware,2007,69899,92374,555898,3,16,33,47.075,175.769,59.029,11,62,324,155.207,673.484,582.316
District of Columbia,2007,37001,84647,382077,1,16,31,32.611,189.924,80.549,6,61,238,153.966,724.457,622.009
Florida,2007,1368710,1777472,12159193,66,273,764,47.918,153.641,62.827,221,1037,6794,161.544,583.154,558.734
Georgia,2007,824664,999107,5874242,32,137,325,38.451,136.703,55.37,108,543,3041,130.885,543.697,517.629
Hawaii,2007,95794,128777,828347,5,23,59,56.627,176.606,71.275,12,75,420,126.381,586.108,506.842
Idaho,2007,132932,163520,913888,8,28,51,56.848,168.84,56.055,16,84,414,123.087,512.013,453.21
Illinois,2007,1082534,1442935,8046718,56,269,547,51.677,186.413,68.021,173,936,4672,159.574,648.42,580.553
Indiana,2007,535015,677663,4001008,28,111,222,52.391,164.313,55.601,84,394,2092,156.929,582.004,522.993
Iowa,2007,244378,340717,1894591,15,63,127,63.025,185.544,67.039,38,226,1075,155.06,662.992,567.394
Kansas,2007,232244,321431,1708875,14,65,108,59.693,202.764,63.234,36,212,911,154.87,660.102,533.082
Kentucky,2007,339631,425520,2745161,14,57,129,40.892,133.612,46.817,47,228,1144,138.291,535.685,416.704
Louisiana,2007,370852,513946,2648484,15,74,163,40.798,143.756,61.665,57,309,1320,153.695,601.894,498.513
Maine,2007,102760,125395,897986,5,23,50,51.358,180.761,55.336,17,80,494,164.574,637.889,549.718
Maryland,2007,469557,598009,3582541,22,104,234,46.143,173.899,65.245,69,394,2101,147.155,659.286,586.445
Massachusetts,2007,506225,733229,4219456,27,142,278,52.871,193.146,65.941,92,521,2722,181.047,710.929,645.171
Michigan,2007,869168,1086307,6405116,47,191,406,54.051,175.825,63.4,136,720,3706,156.827,662.734,578.553
Minnesota,2007,429517,576248,3308617,29,135,267,66.999,234.199,80.598,74,422,2208,171.562,732.96,667.362
Mississippi,2007,256834,329777,1764673,10,47,91,38.166,141.02,51.818,31,161,705,118.886,487.232,399.426
Missouri,2007,488564,623849,3738674,28,115,232,57.267,184.529,61.922,74,388,1978,150.721,621.834,529.12
Montana,2007,78003,105436,621245,5,25,44,70.306,234.436,70.069,15,71,381,187.962,677.006,612.808
Nebraska,2007,147219,208669,1092664,9,40,74,63.224,194.039,68.151,24,139,643,163.565,667.643,588.741
Nevada,2007,213693,241972,1646368,13,42,111,60.903,175.389,67.306,31,142,917,143.896,586.179,557.071
New Hampshire,2007,109279,132548,872225,6,27,53,56.276,204.233,60.891,20,99,584,184.554,747.499,668.993
New Jersey,2007,715118,858459,5652902,32,144,313,44.403,167.673,55.414,108,545,3254,151.703,634.844,575.622
New Mexico,2007,167079,226011,1217991,10,43,75,58.826,189.559,61.244,26,132,581,152.864,582.5,477.012
New York,2007,1559314,2218415,12500501,74,377,702,47.594,170.141,56.168,271,1453,7276,174.098,655.152,582.02
North Carolina,2007,730031,926614,5782173,31,151,328,42.541,163.078,56.694,103,533,2744,141.497,575.16,474.51
North Dakota,2007,49767,89213,391328,3,20,26,68.583,222.449,67.355,10,67,238,204.315,754.633,608.302
Ohio,2007,956958,1210200,7350420,53,219,483,55.685,181.221,65.753,155,780,3947,162.48,644.735,536.916
Oklahoma,2007,295908,408764,2229744,14,69,122,47.52,168.448,54.782,39,232,957,131.92,568.779,429.381
Oregon,2007,295639,383360,2477185,17,69,161,58.505,179.343,64.845,50,250,1563,167.914,652.234,630.821
Pennsylvania,2007,998611,1325852,8116495,48,235,444,48.208,177.369,54.703,167,858,4592,167.164,646.9,565.763
Rhode Island,2007,83372,126249,680188,4,23,42,53.3,179.341,62.022,17,94,437,207.367,747.971,641.926
South Carolina,2007,359862,460337,2817192,16,73,180,44.096,158.435,63.746,48,246,1403,134.625,535.365,498.095
South Dakota,2007,66089,90910,494494,4,20,34,64.178,225.117,69.422,11,65,296,173.78,713.324,598.64
Tennessee,2007,496878,616545,3996018,22,98,223,44.242,158.354,55.721,62,332,1673,124.395,538.306,418.704
Texas,2007,2107904,2702238,14256754,103,402,810,48.697,148.642,56.81,298,1554,7117,141.405,574.975,499.229
Utah,2007,248473,374336,1458451,10,48,77,41.421,127.423,52.909,19,114,449,76.273,303.587,307.939
Vermont,2007,49626,68089,417049,3,13,24,54.883,194.481,57.467,10,50,264,203.587,738.384,633.308
Virginia,2007,612162,820128,4873378,32,156,302,51.658,189.816,61.992,91,528,2763,148.488,644.344,566.946
Washington,2007,528584,673412,4199736,29,124,278,54.588,184.731,66.086,84,424,2547,159.159,629.284,606.549
West Virginia,2007,134149,177189,1224679,6,29,63,46.736,164.037,51.712,19,94,476,139.421,529.296,388.714
Wisconsin,2007,460365,613671,3601989,30,135,248,65.646,219.893,68.768,86,437,2300,187.692,712.598,638.489
Wyoming,2007,42535,59260,332809,3,12,24,73.804,194.89,70.937,8,38,185,178.705,644.675,557.218
Alabama,2008,379377,505718,2974610,16,70,162,41.228,137.476,54.504,48,275,1334,126.953,544.142,448.369
Alaska,2008,60678,77131,409778,3,13,28,53.149,169.41,67.956,9,47,243,142.249,604.975,593.676
Arizona,2008,538865,686141,4050064,29,125,253,54.003,182.37,62.588,80,407,2211,147.954,593.499,545.999
Arkansas,2008,231516,295741,1818264,11,46,101,49.024,155.692,55.45,36,165,815,153.404,559.389,447.981
California,2008,3147890,4329856,22568441,166,709,1492,52.708,163.641,66.106,444,2589,12185,141.084,597.891,539.929
Colorado,2008,384709,527605,3153539,24,111,230,63.222,210.276,72.814,78,367,2085,202.168,695.135,661.121
Connecticut,2008,287870,363648,2276860,17,72,164,59.198,199.151,71.918,53,247,1436,185.573,678.574,630.761
Delaware,2008,68911,93807,564013,3,18,36,48.625,189.766,63.95,11,64,334,163.498,685.302,591.796
District of Columbia,2008,35726,86607,385608,1,15,31,30.374,170.425,81.007,6,62,245,156.269,718.151,635.336
Florida,2008,1348640,1804515,12261205,58,263,745,43.277,146.02,60.793,206,1027,6692,152.962,569.056,545.769
Georgia,2008,822696,1013813,5963681,28,152,341,33.761,150.202,57.186,112,590,3112,135.565,581.764,521.856
Hawaii,2008,93198,131005,828273,5,21,53,58.328,163.376,63.751,11,75,422,116.426,572.083,509.469
Idaho,2008,132962,164370,930335,7,27,54,51.639,163.506,57.948,17,86,458,129.079,524.995,491.859
Illinois,2008,1065750,1461607,8068047,46,257,500,43.227,175.927,61.925,162,948,4647,151.623,648.798,576.019
Indiana,2008,529845,679069,4034745,27,115,225,50.059,170.025,55.684,76,393,2050,144.088,579.423,508.2
Iowa,2008,240105,339894,1905387,16,67,132,66.7,197.873,69.215,42,235,1132,173.365,690.611,594.293
Kansas,2008,229136,321796,1723761,13,62,108,56.813,193.713,62.715,37,213,977,159.31,663.354,566.621
Kentucky,2008,336896,428585,2771834,13,61,137,38.304,142.07,49.481,41,217,1111,122.115,506.385,400.959
Louisiana,2008,370950,523818,2716104,13,78,162,36.341,149.602,59.523,57,323,1362,152.644,616.74,501.62
Maine,2008,99629,125205,902774,4,22,50,40.648,177.168,55.219,15,82,524,145.682,653.392,580.783
Maryland,2008,459954,611079,3612130,17,93,220,37.011,151.675,61.041,64,377,2098,140.231,617.446,580.933
Massachusetts,2008,498720,758227,4263188,24,144,242,47.388,189.734,56.778,84,549,2764,168.916,723.853,648.337
Michigan,2008,842712,1086902,6402870,41,183,412,48.983,167.941,64.288,123,693,3739,145.592,637.311,583.917
Minnesota,2008,421196,574322,3344152,24,121,254,57.662,210.83,76,62,391,2191,147.036,681.297,655.14
Mississippi,2008,252527,331040,1778519,9,44,96,36.76,132.353,53.815,32,175,746,127.018,529.934,419.628
Missouri,2008,482442,626322,3786858,25,110,238,51.485,176.175,62.945,67,382,2005,139.247,610.063,529.534
Montana,2008,76196,105444,629651,6,26,47,82.346,245.91,74.862,16,73,390,213.9,690.721,619.493
Nebraska,2008,144863,208854,1100620,8,40,76,56.546,190.481,68.774,20,136,624,138.093,649.759,566.67
Nevada,2008,214026,246764,1668924,12,41,109,54.03,167.621,65.331,33,149,978,152.945,603.239,586.273
New Hampshire,2008,106508,133724,880070,5,26,53,50.915,193.082,59.803,19,100,598,178.313,749.719,679.122
New Jersey,2008,702953,871610,5658877,26,138,314,37.087,158.704,55.411,107,566,3246,151.727,649.59,573.682
New Mexico,2008,163513,227941,1230799,11,43,87,66.38,187.111,70.472,26,130,616,156.238,571.096,500.492
New York,2008,1535172,2262614,12574826,82,410,799,53.117,180.997,63.56,258,1501,7365,168.298,663.191,585.712
North Carolina,2008,727969,947518,5878891,25,139,310,33.999,146.469,52.773,93,553,2939,128.268,583.546,499.845
North Dakota,2008,48559,88745,395073,3,18,24,52.888,206.121,60.289,9,64,235,189.776,718.013,594.601
Ohio,2008,939669,1213022,7401492,49,216,463,51.88,178.021,62.568,141,793,4003,149.916,653.715,540.796
Oklahoma,2008,293240,409494,2253581,15,69,140,49.625,167.798,62.107,41,242,1066,138.606,591.198,473.118
Oregon,2008,292301,386957,2507377,18,72,181,63.266,187.06,72.196,52,258,1594,177.487,666.889,635.839
Pennsylvania,2008,980441,1342616,8192882,41,229,455,42.148,170.745,55.588,164,890,4737,167.318,663.075,578.138
Rhode Island,2008,81128,127468,679594,4,23,46,48.641,180.264,68.366,15,91,427,182.873,711.699,627.768
South Carolina,2008,356186,469765,2872669,14,76,202,39.765,162.395,70.259,44,250,1402,124.504,533.191,488.22
South Dakota,2008,64983,90798,500732,4,21,38,67.374,233.478,75.94,10,64,305,158.483,706.606,609.292
Tennessee,2008,494043,622376,4049989,16,88,215,32.775,141.834,53.004,56,332,1732,113.851,534.022,427.708
Texas,2008,2113980,2737418,14523007,98,404,850,46.258,147.576,58.535,298,1601,7483,140.854,584.896,515.238
Utah,2008,252460,376060,1500232,8,47,74,33.107,124.197,49.607,17,121,461,67.317,320.927,307.192
Vermont,2008,47705,68523,419240,2,14,26,49.236,201.489,61.576,9,50,264,183.951,735.617,628.699
Virginia,2008,604833,835958,4928699,31,163,319,50.702,194.401,64.66,79,503,2653,130.986,602.145,538.253
Washington,2008,522369,685351,4262578,25,111,251,47.439,162.606,58.819,73,416,2581,140.316,607.681,605.419
West Virginia,2008,132189,176668,1229556,6,27,67,44.535,154.325,54.764,17,94,475,132.275,534.537,386.623
Wisconsin,2008,450304,615402,3632151,24,121,234,54.253,196.747,64.3,84,442,2376,186.235,718.12,654.178
Wyoming,2008,42168,60175,339021,3,12,23,69.572,195.402,67.462,7,38,195,170.61,623.268,574.094
Alabama,2009,375942,515510,2993410,16,71,178,42.954,136.931,59.574,46,270,1359,121.178,523.092,453.932
Alaska,2009,58753,81679,414553,3,13,28,49.068,155.243,66.921,8,48,237,136.673,591.777,570.994
Arizona,2009,538672,698979,4111148,26,119,269,48.839,169.961,65.492,73,389,2112,136.111,555.831,513.64
Arkansas,2009,231881,301928,1833369,11,43,102,45.373,142.325,55.747,33,165,778,142.648,546.72,424.3
California,2009,3101979,4325900,22773074,167,689,1566,53.891,159.286,68.771,434,2639,12132,139.948,609.933,532.718
Colorado,2009,381533,549726,3192744,22,110,227,56.775,200.714,71.143,67,383,2135,176.615,696.043,668.721
Connecticut,2009,283906,375156,2285109,14,70,148,48.163,186.19,64.641,50,258,1439,177.511,687.567,629.783
Delaware,2009,67805,94200,572665,3,16,34,47.576,166.474,60.212,11,63,342,161.389,667.032,597.308
District of Columbia,2009,34683,86622,392811,1,15,33,33.187,172.128,83.361,5,62,249,140.908,719.922,635.069
Florida,2009,1336737,1850052,12361513,59,255,739,44.363,137.989,59.789,192,1051,6642,143.584,567.965,537.283
Georgia,2009,820145,1050786,6022823,30,148,320,36.474,141.278,53.133,116,609,3068,141.985,579.192,509.359
Hawaii,2009,91104,131160,827725,5,22,53,54.901,171.435,64.573,12,78,412,129.236,598.007,498.318
Idaho,2009,131965,171302,939631,7,28,58,52.252,165.144,62.131,17,94,479,131.468,546.691,509.799
Illinois,2009,1053276,1460312,8097288,43,247,475,41.126,169.129,58.627,145,974,4634,137.47,666.792,572.305
Indiana,2009,525525,701086,4047093,23,112,245,44.075,159.884,60.638,67,422,2117,127.022,602.228,523.095
Iowa,2009,236022,350071,1908202,13,69,124,54.367,198.193,65.084,41,239,1123,172.996,682.483,588.512
Kansas,2009,226545,330970,1730522,12,59,110,53.515,179.168,63.713,36,209,1026,156.881,631.648,593.119
Kentucky,2009,334420,446645,2781361,14,63,143,40.812,140.341,51.265,44,221,1126,130.25,495.586,404.889
Louisiana,2009,367519,527254,2756163,12,75,154,33.993,142.045,55.753,55,313,1341,150.719,593.687,486.639
Maine,2009,96374,128182,903556,4,21,47,40.908,166.44,52.476,13,83,537,137.251,651.257,594.696
Maryland,2009,452038,616208,3653639,15,85,202,33.011,138.202,55.403,58,364,2028,128.073,590.871,555.114
Massachusetts,2009,494016,766014,4324616,25,152,286,51.559,199.067,66.044,77,569,2907,155.803,743.319,672.268
Michigan,2009,822105,1097830,6398696,37,173,430,44.943,157.628,67.16,110,687,3756,133.482,626.153,586.951
Minnesota,2009,413410,583280,3372460,20,102,219,48.572,175.71,64.904,54,389,2128,131.65,666.929,630.867
Mississippi,2009,248816,336097,1784646,9,45,99,37.544,135.374,55.592,31,178,764,123.885,529.283,428.032
Missouri,2009,476436,643637,3819620,22,95,210,46.176,148.171,55.016,72,389,2043,151.595,604.984,534.991
Montana,2009,73735,110260,633252,5,25,45,66.455,229.349,71.696,14,73,387,191.534,659.24,611.882
Nebraska,2009,142549,214428,1106278,7,39,67,46.005,180.012,60.167,19,136,603,136.617,633.659,545.509
Nevada,2009,212438,257198,1680228,11,47,123,53.828,181.316,73.404,31,150,992,144.679,584.455,590.514
New Hampshire,2009,103281,140176,883622,5,26,53,52.443,187.295,59.684,18,104,597,176.409,740.946,675.188
New Jersey,2009,695052,873788,5686972,27,127,310,39.21,145.157,54.479,106,565,3370,152.7,646.041,592.669
New Mexico,2009,161555,228756,1244885,9,37,79,54.549,162.337,63.713,23,129,596,144.924,562.468,478.671
New York,2009,1509858,2236966,12648267,75,371,758,49.692,165.97,59.926,253,1490,7371,167.483,665.952,582.758
North Carolina,2009,723670,986404,5935653,26,136,317,36.244,138.005,53.428,89,584,3072,122.592,592.034,517.597
North Dakota,2009,47211,92922,397148,2,18,25,45.539,197.554,61.808,8,65,249,165.768,702.807,626.427
Ohio,2009,924820,1214036,7442306,43,205,457,46.436,169.194,61.45,127,794,4131,137.778,653.975,555.054
Oklahoma,2009,292084,419077,2272080,14,68,147,47.6,163.227,64.768,43,255,1109,147.198,608.151,488.214
Oregon,2009,288096,401242,2525156,15,66,175,51.3,165.237,69.31,50,269,1642,173.055,671.368,650.317
Pennsylvania,2009,962444,1360835,8272159,40,226,459,41.563,165.809,55.505,152,902,4798,157.845,662.771,580.06
Rhode Island,2009,79655,129145,684072,4,23,51,45.936,180.93,74.789,13,91,442,160.018,701.253,645.904
South Carolina,2009,352096,480982,2912325,14,70,218,38.834,145.044,74.866,43,266,1415,122.105,552.055,485.719
South Dakota,2009,63682,93602,505557,4,19,38,64.395,202.611,74.443,10,65,308,155.241,699.16,609.03
Tennessee,2009,491069,646257,4079971,18,90,225,36.975,140.026,55.051,55,332,1719,112.832,513.709,421.354
Texas,2009,2125058,2813275,14745138,97,415,849,45.767,147.425,57.6,284,1666,7724,133.537,592.309,523.8
Utah,2009,254680,379390,1528461,10,44,70,40.029,115.325,45.753,19,123,429,75.767,324.497,280.761
Vermont,2009,45631,72557,419057,2,14,26,48.488,198.5,62.537,8,53,271,174.392,726.73,645.856
Virginia,2009,598313,865844,4976551,30,163,330,50.151,188.26,66.259,81,558,2710,135.061,644.746,544.598
Washington,2009,516464,706882,4324124,22,107,226,42.856,151.606,52.178,70,435,2650,136.077,616.028,612.832
West Virginia,2009,130503,183731,1227612,6,26,62,42.456,141.62,50.238,19,99,503,144.584,539.392,409.422
Wisconsin,2009,440921,634912,3641561,20,107,228,45.325,168.068,62.708,74,447,2503,167.77,704.535,687.457
Wyoming,2009,41288,62918,342522,2,11,21,58.568,179.367,62.602,7,37,192,166.959,593.332,561.255
Alabama,2010,386718,535455,3052348,14,64,128,35.191,120.055,42.083,43,274,1375,111.804,511.119,450.579
Alaska,2010,61192,77636,424976,3,13,30,44.337,162.691,70.16,9,47,241,144.376,609.214,567.032
Arizona,2010,535234,700156,4014024,25,116,271,45.853,165.755,67.529,69,392,2128,128.113,559.211,530.022
Arkansas,2010,234810,316170,1851278,9,37,80,37.348,116.3,43.224,29,160,777,123.953,505.475,419.623
California,2010,3195149,4379387,23321879,172,705,1432,53.704,161.07,61.416,447,2557,12372,139.768,583.841,530.477
Colorado,2010,395318,548890,3212230,18,105,225,45.294,191.736,70.09,60,390,2063,152.151,710.213,642.311
Connecticut,2010,293487,364200,2350212,13,61,147,43.84,168.844,62.548,55,258,1517,188.011,707.796,645.263
Delaware,2010,69567,99853,583371,3,14,28,38.039,139.631,48.824,10,66,330,140.366,665.509,566.45
District of Columbia,2010,31644,98663,399778,1,17,41,36.024,173.919,101.44,5,75,255,156.435,760.597,638.551
Florida,2010,1383191,1933760,12708633,55,257,616,39.802,132.776,48.508,174,1117,6873,125.885,577.401,540.8
Georgia,2010,821577,1066108,5997840,31,134,266,38.157,125.532,44.276,95,575,2978,115.505,539.075,496.588
Hawaii,2010,99395,134011,878476,5,23,55,47.378,174.257,62.365,15,81,447,149.193,606.023,509.294
Idaho,2010,137928,172570,956472,6,27,57,42.285,158.897,59.645,16,86,525,117.876,495.791,548.683
Illinois,2010,1069760,1393734,8165781,41,229,465,38.49,164.406,56.895,141,904,4756,131.54,648.266,582.393
Indiana,2010,540996,726313,4081667,19,111,233,35.911,152.636,57.056,60,441,2215,111.321,607.542,542.647
Iowa,2010,241547,344598,1944254,10,64,130,40.192,186.223,66.829,36,231,1093,150.953,670.742,562.271
Kansas,2010,235977,319632,1761207,10,51,101,41.161,158.279,57.497,30,202,957,125.069,631.29,543.358
Kentucky,2010,340083,456240,2789768,12,51,111,35.037,112.75,39.791,42,236,1190,123.831,517.807,426.706
Louisiana,2010,368184,525362,2810803,12,72,146,32.528,136.29,51.905,52,311,1392,141.586,592.001,495.35
Maine,2010,98025,129424,913496,3,19,43,35.337,144.615,46.991,12,80,538,122.354,620.942,589.033
Maryland,2010,464119,622291,3742499,15,76,156,32.307,122.933,41.771,60,400,2210,128.973,643.243,590.466
Massachusetts,2010,498579,763633,4320664,24,146,310,48.84,191.12,71.755,78,545,2900,157.172,713.721,671.269
Michigan,2010,826549,1088897,6365041,33,161,388,39.831,148.143,60.993,106,685,3646,128.118,629.111,572.839
Minnesota,2010,426996,571065,3419350,18,99,219,42.122,172.934,64.143,57,380,2147,133.285,666.012,627.847
Mississippi,2010,249977,333665,1819793,9,40,81,34.949,119.654,44.248,29,168,762,115.878,504.339,418.923
Missouri,2010,478541,653980,3823426,20,90,170,41.381,137.329,44.49,69,396,1982,143.425,605.04,518.377
Montana,2010,74688,106003,651403,4,21,45,53.021,195.304,68.901,13,74,416,168.826,694.795,639.074
Nebraska,2010,146828,205186,1143103,5,32,57,35.395,157.958,50.11,18,131,633,123.288,640.379,553.976
Nevada,2010,219015,279716,1733566,11,50,138,51.748,177.252,79.661,31,165,985,141.153,588.544,568.467
New Hampshire,2010,104712,137371,883019,5,22,47,45.98,161.518,53.109,18,101,577,167.219,736.397,653.187
New Jersey,2010,717188,866637,5785457,33,126,323,46.126,144.938,55.909,124,556,3499,172.367,641.408,604.745
New Mexico,2010,170679,225076,1293249,7,37,75,42.561,166.36,57.834,21,123,577,123.959,548.323,446.238
New York,2010,1497645,2236959,12651349,62,318,716,41.565,141.94,56.567,250,1466,7302,166.807,655.208,577.176
North Carolina,2010,752637,1007676,6102077,29,125,266,38.988,124.245,43.534,96,619,3026,127.275,614.699,495.975
North Dakota,2010,49024,89035,423460,2,18,29,36.699,205.995,69.43,7,64,260,133.707,722.075,615.071
Ohio,2010,938484,1227142,7436917,36,188,461,38.691,153.472,62.035,125,770,4135,133.315,627.559,555.993
Oklahoma,2010,301684,420490,2336963,11,61,152,34.92,144.955,64.918,38,241,1084,124.491,573.369,463.798
Oregon,2010,291949,408353,2544311,12,69,179,40.071,168.524,70.416,41,263,1654,140.889,643.781,650.135
Pennsylvania,2010,977609,1402639,8359212,40,213,508,40.648,151.582,60.777,134,909,4835,137.418,648.245,578.445
Rhode Island,2010,79365,132016,682132,3,25,54,42.05,190.4,79.676,12,94,453,149.332,712.747,664.171
South Carolina,2010,356898,510126,2966560,14,66,159,38.361,128.675,53.455,42,290,1532,116.291,568.826,516.437
South Dakota,2010,64595,90572,509409,3,16,39,53.174,173.075,76.417,10,62,294,162.25,688.7,576.703
Tennessee,2010,502882,675875,4110667,18,92,212,35.52,136.501,51.608,54,356,1777,106.794,526.525,432.263
Texas,2010,2243713,2871691,15188973,85,417,815,37.976,145.256,53.689,268,1681,8078,119.54,585.42,531.865
Utah,2010,262463,362693,1532125,10,39,52,36.983,106.842,33.838,21,111,433,79.922,307.321,282.626
Vermont,2010,46814,72220,420783,2,13,24,43.899,180.115,56.662,8,54,266,180.472,741.478,633.154
Virginia,2010,620009,874464,5117877,26,139,279,42.514,158.651,54.462,80,578,2907,129.525,661.071,568.078
Washington,2010,531313,729323,4373484,24,122,259,44.484,167.694,59.298,72,465,2660,135.142,637.68,608.117
West Virginia,2010,131816,188497,1252067,5,27,54,36.06,145.2,42.976,19,103,499,142.376,543.936,398.818
Wisconsin,2010,455693,617748,3678180,17,92,229,37.208,149.482,62.202,61,424,2491,133.948,686.418,677.281
Wyoming,2010,42751,62674,358902,2,11,22,40.973,170.561,60.506,6,37,191,147.735,592.841,532.419
Alabama,2011,385060,536921,3073532,13,62,125,32.715,114.617,40.509,44,283,1400,113.569,526.524,455.585
Alaska,2011,60614,80497,432040,2,13,33,38.07,160.942,76.94,8,48,256,133.937,594.723,592.789
Arizona,2011,537268,709377,4077362,20,101,249,38.128,142.05,61.033,70,405,2232,130.667,570.529,547.481
Arkansas,2011,235330,317333,1864363,7,38,82,31.712,119.244,44.123,29,161,786,122.475,507.112,421.398
California,2011,3156459,4427350,23658234,133,685,1401,42.105,154.648,59.2,413,2557,12529,130.775,577.558,529.578
Colorado,2011,397449,556502,3270160,15,100,225,38.081,180.04,68.842,53,379,2067,134.001,680.78,632.196
Connecticut,2011,290956,369988,2363818,11,60,160,39.093,162.144,67.885,51,255,1561,176.348,688.584,660.55
Delaware,2011,69055,101269,590737,2,16,34,33.217,159.69,58.193,10,65,326,138.716,637.305,551.397
District of Columbia,2011,31373,96533,411604,1,17,45,31.812,176.412,109.703,5,73,268,147.899,751.25,650.756
Florida,2011,1381693,1959129,12916437,42,258,655,30.753,131.767,50.743,172,1164,7100,124.469,594.085,549.654
Georgia,2011,824731,1085263,6074730,25,127,270,29.783,116.63,44.369,90,572,3068,108.669,527.262,505.041
Hawaii,2011,97800,138119,887821,4,24,53,43.7,177.264,59.592,12,79,480,124.398,571.228,541.175
Idaho,2011,139014,173198,969335,5,25,56,35.739,144.97,57.509,16,83,529,113.132,477.634,545.624
Illinois,2011,1057464,1393927,8215103,37,214,516,35.035,153.247,62.756,139,893,4877,131.39,640.817,593.661
Indiana,2011,540292,729904,4108332,19,113,236,35.822,155.038,57.37,61,451,2240,112.758,618.214,545.268
Iowa,2011,241228,346249,1956812,8,56,123,34.127,162.76,62.715,35,232,1169,145.892,671.099,597.408
Kansas,2011,236049,321178,1772671,8,42,93,35.806,131.536,52.622,28,193,962,116.912,601.369,542.482
Kentucky,2011,339685,459703,2803041,11,55,126,33.091,118.951,45.071,37,258,1308,108.785,560.747,466.662
Louisiana,2011,367339,524049,2841017,12,73,162,31.811,139.993,56.921,49,310,1493,133.268,590.678,525.687
Maine,2011,96430,129601,918180,3,20,50,33.204,153.098,54.436,12,81,525,124.431,628.248,571.782
Maryland,2011,459636,628350,3789736,15,84,198,32.002,133.361,52.333,67,415,2356,146.656,660.849,621.615
Massachusetts,2011,494412,768767,4368462,20,125,300,40.584,162.882,68.631,77,533,2969,155.889,692.767,679.585
Michigan,2011,814217,1098296,6392662,31,153,398,37.845,139.662,62.283,109,684,3670,133.547,623.001,574.166
Minnesota,2011,424745,570686,3457060,16,94,218,37.852,165.174,63.119,56,367,2185,131.036,642.369,631.91
Mississippi,2011,248417,335677,1830270,8,38,80,31.438,114.025,43.541,32,182,780,130.056,540.978,426.202
Missouri,2011,475157,654561,3846810,17,89,202,35.962,135.288,52.438,61,396,2075,128.307,605.708,539.419
Montana,2011,74042,107193,657558,4,20,45,48.862,184.631,69.05,11,74,419,154.857,690.612,637.901
Nebraska,2011,147027,205521,1153600,6,33,69,38.852,159.078,60.195,17,131,661,114.52,635.498,573.33
Nevada,2011,219786,282581,1757473,9,47,141,40.466,165.558,80.17,30,168,996,136.058,594.695,566.595
New Hampshire,2011,102838,138951,888797,4,24,49,40.906,169.78,55.022,15,102,594,143.863,736.177,668.155
New Jersey,2011,710612,876279,5826415,28,139,331,39.519,158.244,56.785,124,556,3499,174.72,634.005,600.476
New Mexico,2011,169342,226502,1303353,8,35,82,45.102,152.873,62.532,21,126,649,126.877,556.993,498.204
New York,2011,1474700,2242476,12760358,53,292,735,36.089,130.3,57.62,244,1461,7438,165.572,651.676,582.908
North Carolina,2011,757390,1024771,6176978,24,118,245,31.914,115.46,39.676,95,619,3071,124.789,603.999,497.205
North Dakota,2011,48873,91747,430829,2,18,30,37.233,197.047,69.129,6,65,266,127.788,710.172,618.183
Ohio,2011,929629,1230773,7466946,31,175,453,32.92,142.287,60.727,127,777,4143,136.167,631.127,554.779
Oklahoma,2011,304074,423379,2358834,11,63,178,35.084,149.738,75.309,32,238,1156,106.771,562.341,490.071
Oregon,2011,291972,409608,2575672,10,66,171,34.791,159.957,66.39,36,254,1646,125.001,619.868,638.882
Pennsylvania,2011,964004,1405623,8405726,38,201,468,39.322,143.038,55.713,130,904,4944,134.496,642.825,588.176
Rhode Island,2011,77839,132549,684237,3,25,51,38.733,192.164,75.066,12,97,457,157.417,734.588,668.024
South Carolina,2011,357301,513846,3005444,13,68,154,35.926,132.633,51.395,44,311,1596,121.751,605.351,530.894
South Dakota,2011,64463,91190,516437,3,16,40,43.136,176.876,76.577,9,62,314,141.293,678.202,607.92
Tennessee,2011,504106,683640,4150263,17,84,209,32.816,122.237,50.363,51,340,1699,101.693,497.397,409.303
Texas,2011,2265694,2919940,15484139,80,414,852,35.108,141.769,54.992,270,1652,8040,119.092,565.653,519.248
Utah,2011,268417,363323,1563689,7,39,59,27.04,106.257,37.693,20,121,509,75.034,334.248,325.211
Vermont,2011,45855,72804,422511,2,12,22,41.699,170.145,52.388,8,52,257,172.473,711.522,608.946
Virginia,2011,618558,885563,5187508,19,123,260,30.946,139.457,50.155,75,562,3052,121.479,635.013,588.362
Washington,2011,528978,735790,4437371,22,122,296,40.988,166.371,66.789,68,461,2647,129.225,626.055,596.533
West Virginia,2011,131265,189182,1253581,5,28,58,35.407,147.162,46.636,18,106,467,134.529,559.86,372.734
